movieId,tmdbId,title
26314,62761,"Cars That Ate Paris, The (1974)"
26315,30702,Conrack (1974)
26316,25627,Let Sleeping Corpses Lie (Non si deve profanare il sonno dei morti) (1974)
26317,24402,Emmanuelle (1974)
26318,5558,"Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)"
26320,3043,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein) (1973)
26321,36665,Général Idi Amin Dada: A Self Portrait (Général Idi Amin Dada: Autoportrait) (1974)
26322,16246,Gone in 60 Seconds (1974)
26323,27977,"Groove Tube, The (1974)"
26324,42448,Harry and Tonto (1974)
26325,42449,Hearts and Minds (1974)
26326,8327,"Holy Mountain, The (Montaña sagrada, La) (1973)"
26327,37627,"Little Prince, The (1974)"
26333,32940,"Terminal Man, The (1974)"
26334,31656,Thieves Like Us (1974)
26336,29859,"Adventure of Sherlock Holmes' Smarter Brother, The (1975)"
26337,28994,"Adventures of the Wilderness Family, The (1975)"
26338,5618,Cousin cousine (1975)
26339,19174,Dolemite (1975)
26340,9385,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)"
26341,28209,Emmanuelle 2 (1975)
26342,1835,"Farewell, My Lovely (1975)"
26343,70259,"Fortune, The (1975)"
26344,10711,French Connection II (1975)
26345,19740,"Great Waldo Pepper, The (1975)"
26346,1829,"Story of Adele H., The (Histoire d'Adèle H., L') (1975)"
26347,43430,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)"
26349,32042,Night Moves (1975)
26350,9652,"Passenger, The (Professione: reporter) (1975)"
26353,38099,"Hand of Death, The (Shao Lin men) (1976)"
26354,47313,Sister Street Fighter (Onna hissatsu ken) (1974)
26356,5725,Supervixens (1975)
26357,38783,Trilogy of Terror (1975)
26359,3870,1900 (Novecento) (1976)
26360,1660,"Small Change (Argent de poche, L') (1976)"
26362,133008,Twenty Days Without War (Dvadtsat dney bez voyny) (1981)
26364,6476,From Noon Till Three (1976)
26365,10640,Futureworld (1976)
26366,33324,Harlan County U.S.A. (1976)
26368,48205,"Marquise of O, The (Marquise von O..., Die) (1976)"
26369,46978,Maîtresse (Mistress) (1975)
26370,26842,"Message, The (a.k.a. Mohammad: Messenger of God) (1976)"
26371,42252,The Missouri Breaks (1976)
26372,73100,"Slave of Love, A (Raba lyubvi) (1976)"
26375,11558,Silver Streak (1976)
26377,5651,Up! (1976)
26378,43751,Who Can Kill a Child? (a.k.a. Island of the Damned) (¿Quién puede matar a un niño?) (1976)
26379,2413,Jesus of Nazareth (1977)
26380,14336,ABBA: The Movie (1977)
26383,18775,Demon Seed (1977)
26386,12535,High Anxiety (1977)
26387,1421,"Man Who Loved Women, The (Homme qui aimait les femmes, L') (1977)"
26388,62847,"Hound of the Baskervilles, The (1978)"
26389,77360,"Hell Without Limits (Lugar sin límites, El) (1978)"
26391,12637,"New York, New York (1977)"
26392,54140,Providence (1977)
26393,38985,Sorcerer (1977)
26394,61280,"Turning Point, The (1977)"
26395,16378,"Rutles: All You Need Is Cash, The (1978)"
26397,72412,Brass Target (1978)
26398,11935,Capricorn One (1978)
26399,13481,"5 Deadly Venoms, The (Wu du) (Five Deadly Venoms) (1978)"
26400,24998,Gates of Heaven (1978)
26401,13514,Last Hurrah for Chivalry (Hao xia) (1979)
26402,113777,Harper Valley P.T.A. (1978)
26403,1362,"Hobbit, The (1977)"
26404,156235,In Praise of Older Women (1978)
26409,98851,"Clonus Horror, The (1979)"
26410,29107,"Grapes of Death, The (Raisins de la mort, Les) (1978)"
26411,45691,"Adventures of Picasso, The (Picassos äventyr) (1978)"
26413,11537,Snake in the Eagle's Shadow (Se ying diu sau) (1978)
26414,45695,"Wedding, A (1978)"
26416,42165,Best Boy (1979)
26417,33701,French Fried Vacation 2 (Les bronzés font du ski) (1979)
26418,38438,Buffet froid (1979)
26422,10654,Hair (1979)
26424,25264,I as in Icarus (I... comme Icare) (1979)
26425,19827,"In-Laws, The (1979)"
26429,18966,Love at First Bite (1979)
26430,30636,"Luna, La (1979)"
26431,33665,Opening Night (1977)
26432,45169,Quintet (1979)
26433,15717,Rockers (1978)
26435,54663,Starting Over (1979)
26436,80310,Barnens ö (1980)
26438,179798,Defiance (1980)
26444,64353,"Hitch Hikers Guide to the Galaxy, The (1981)"
26446,114516,Genocide (1982)
26448,47542,Pelle Svanslös (1981)
26450,86295,Treasure of the Yankee Zephyr (Race for the Yankee Zephyr) (1981)
26452,82205,"Blue and the Gray, The (1982)"
26453,149645,Smiley's People (1982)
26459,23615,"Scarlet Pimpernel, The (1982)"
26462,13633,Bad Boys (1983)
26463,14087,Barefoot Gen (Hadashi no Gen) (1983)
26464,6341,Blue Thunder (1983)
26465,27679,D.C. Cab (1983)
26467,7012,"Day After, The (1983)"
26468,20545,Deal of the Century (1983)
26470,23096,Doctor Detroit (1983)
26471,15251,Eddie Murphy Delirious (1983)
26472,17435,"Norte, El (1984)"
26475,78177,Lianna (1983)
26476,11948,Merry Christmas Mr. Lawrence (1983)
26479,15716,"Pirates of Penzance, The (1983)"
26480,29173,"Raiders of Atlantis, The (1983)"
26481,32689,First Name: Carmen (Prénom Carmen) (1983)
26483,21356,Rock & Rule (1983)
26484,42115,Sugar Cane Alley (Rue cases nègres) (1983)
26485,232,Rumble Fish (1983)
26486,42116,"Makioka Sisters, The (Sasame-yuki) (1983)"
26487,30707,Star 80 (1983)
26488,12633,"Star Chamber, The (1983)"
26489,47892,Strange Invaders (1983)
26490,19258,Stroker Ace (1983)
26491,22998,To Be or Not to Be (1983)
26492,15301,Twilight Zone: The Movie (1983)
26493,29140,"4th Man, The (Fourth Man, The) (Vierde man, De) (1983)"
26494,28054,Suburbia (1984)
26495,11609,Yellowbeard (1983)
26496,9041,One Deadly Summer (L'été meurtrier) (1983)
26497,31939,Another Country (1984)
26498,63418,Boy Meets Girl (1984)
26501,42086,Choose Me (1984)
26502,13189,"Christmas Carol, A (1984)"
26504,48677,Cloak & Dagger (1984)
26505,30278,Comfort and Joy (1984)
26507,46088,Dangerous Moves (La diagonale du fou) (1984)
26509,19596,Electric Dreams (1984)
26510,1884,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)"
26512,19621,"Hit, The (1984)"
26513,10179,"Ice Pirates, The (1984)"
26514,47874,Irreconcilable Differences (1984)
26515,113784,"Last Polka, The (1985)"
26519,108241,Next of Kin (1984)
26520,27102,Full Moon in Paris (Les nuits de la pleine lune) (1984)
26521,47359,Racing with the Moon (1984)
26523,27414,"Silent Night, Deadly Night (1984)"
26524,33138,"Times of Harvey Milk, The (1984)"
26526,25425,Drunken Tai Chi (Siu taai gik) (1984)
26527,8221,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984)
26528,17663,Anne of Green Gables (1985)
26529,8868,Asterix vs. Caesar (Astérix et la surprise de César) (1985)
26530,29903,Barbarian Queen (1985)
26532,92802,Beer (1985)
26536,54407,Bliss (1985)
26538,41243,Creator (1985)
26539,12615,Death of a Salesman (1985)
26540,14029,Demons (Dèmoni) (1985)
26542,10372,Ewoks: The Battle for Endor (1985)
26544,40929,Heaven Help Us (1985)
26546,67342,Mr. Vampire (Geung si sin sang) (1985)
26547,9056,Police Story (Ging chaat goo si) (1985)
26550,27064,Mishima: A Life in Four Chapters (1985)
26551,51878,Nine Deaths of the Ninja (1985)
26553,62429,Pelle Svanslös i Amerikatt (1985)
26554,10176,"Quiet Earth, The (1985)"
26555,9080,Spies Like Us (1985)
26558,18502,"Stuff, The (1985)"
26559,31600,Target (1985)
26560,41205,"Unknown Soldier, The (Tuntematon sotilas) (1985)"
26561,30069,Vision Quest (1985)
26562,16082,White Nights (1985)
26564,14670,'Round Midnight (1986)
26565,9318,Asterix in Britain (Astérix chez les Bretons) (1986)
26566,30653,"Best of Times, The (1986)"
26567,26555,Club Paradise (1986)
26569,47340,Dead End Drive-In (1986)
26571,10570,Flodder (1986)
26574,42021,Ginger and Fred (Ginger e Fred) (1986)
26577,65326,Nobody's Fool (1986)
26578,24657,"Sacrifice, The (Offret - Sacraficatio) (1986)"
26580,53157,"Park Is Mine, The (1986)"
26581,41480,Sherman's March (1985)
26582,36677,Solarbabies (1986)
26585,11471,"Better Tomorrow, A (Ying hung boon sik) (1986)"
26589,21733,Dragons Forever (1988)
26590,17421,G.I. Joe: The Movie (1987)
26593,22572,Hell Comes to Frogtown (1988)
26596,49964,Where Is the Friend's Home? (Where Is My Friend's House?) (Khane-ye doust kodjast?) (1987)
26597,41076,Leif (1987)
26599,4043,"Law of Desire (Ley del deseo, La) (1987)"
26600,27342,Malone (1987)
26602,2172,Pathfinder (Ofelas) (1987)
26603,8852,Prince of Darkness (1987)
26606,30421,"Chinese Ghost Story, A (Sinnui yauwan) (1987)"
26608,60631,Street Smart (1987)
26610,96333,Weeds (1987)
26611,49815,"Whales of August, The (1987)"
26612,18305,"Better Tomorrow II, A (Ying hung boon sik II) (1987)"
26613,92663,Ashik Kerib (1988)
26614,8677,"Bourne Identity, The (1988)"
26615,26369,Cannibal Women in the Avocado Jungle of Death (1989)
26616,11513,Cobra Verde (1987)
26617,40844,Comic Book Confidential (1988)
26622,49314,Dominick and Eugene (1988)
26628,41959,Jack's Back (1988) 
26629,16296,Killer Klowns from Outer Space (1988)
26630,13192,Moonwalker (1988)
26631,18917,Alice (Neco z Alenky) (1988)
26634,116345,Pascali's Island (1988)
26638,48309,Prison (1988)
26643,41967,Tales from the Gimli Hospital (1988)
26644,47795,Landscape in the Mist (Topio stin omichli) (1988)
26645,4271,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988)
26647,41949,"World Apart, A (1988)"
26649,13057,Lonesome Dove (1989)
26655,114524,Common Threads: Stories from the Quilt (1989)
26662,16859,Kiki's Delivery Service (Majo no takkyûbin) (1989)
26663,38695,Monsieur Hire (1989)
26664,2927,Moon 44 (1990)
26670,41939,Rikyu (1989)
26672,85556,Speaking Parts (1989)
26674,119324,Prime Suspect (1991)
26675,26936,Boiling Point (3-4 x jûgatsu) (1990)
26676,25943,Almost an Angel (1990)
26677,71373,Black Rainbow (1989)
26680,9768,Cry-Baby (1990)
26681,11909,Bullet in the Head (1990)
26682,60778,Downtown (1990)
26684,27274,Frankenhooker (1990)
26685,110838,"Garden, The (1990)"
26686,10485,Ghost Dad (1990)
26688,9569,Hard to Kill (1990)
26689,22189,Havana (1990)
26690,71805,Shipwrecked (a.k.a. Haakon Haakonsen) (1990)
26691,7975,I Hired a Contract Killer (1990)
26693,2670,It (1990)
26694,41821,Ju Dou (1990)
26695,21344,"Krays, The (1990)"
26696,9399,Lionheart (1990)
26698,31597,Narrow Margin (1990)
26699,30017,Close-Up (Nema-ye Nazdik) (1990)
26700,11131,Nuns on the Run (1990)
26701,14571,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)
26702,21168,"Reflecting Skin, The (1990)"
26703,59058,Riff-Raff (1991)
26704,1662,State of Grace (1990)
26707,6444,Tatie Danielle (1990)
26708,71642,Time to Kill (Tempo di uccidere) (1989)
26710,31923,"Welcome Home, Roxy Carmichael (1990)"
26712,20562,35 Up (1991)
26713,18311,Days of Being Wild (A Fei jingjyuhn) (1990)
26714,48448,Across the Tracks (1991)
26717,1483,Begotten (1990)
26718,41783,Life On A String (Bian chang Bian Zou) (1991)
26719,28553,Cadence (1990)
26720,58648,Closet Land (1991)
26723,36337,Delusion (1991)
26724,68773,Dollman (1991)
26726,25330,Dutch (1991)
26728,22423,Guilty by Suspicion (1991)
26729,4539,Hearts of Darkness: A Filmmakers Apocalypse (1991)
26730,22792,High Strung (1991)
26731,22828,Homicide (1991)
26732,12776,Johnny Stecchino (1991)
26734,31696,"Kiss Before Dying, A (1991)"
26736,17467,Riki-Oh: The Story of Ricky (Lik Wong) (1991)
26737,36351,Light Sleeper (1992)
26738,47252,"Linguini Incident, The (1991)"
26741,34376,Mannequin 2: On the Move (1991)
26743,15080,Only Yesterday (Omohide poro poro) (1991)
26744,39233,Once Around (1991)
26745,6463,Other People's Money (1991)
26746,14362,Out for Justice (1991)
26749,5048,Prospero's Books (1991)
26750,9588,Quigley Down Under (1990)
26751,41792,Rubin and Ed (1991)
26752,25674,Shout (1991)
26754,53688,"Stationmaster Is on Fire - The Movie, That Is!, The (Stinsen brinner... filmen alltså) (1991)"
26755,21338,Stone Cold (1991)
26756,123778,Strangers in Good Company (1990)
26757,94666,Surviving Desire (1991)
26758,41804,All the Mornings of the World (Tous les matins du monde) (1991)
26759,147164,Assassin of the Tsar (1991)
26760,23438,Wild Hearts Can't Be Broken (1991)
26761,215993,Prime Suspect 2 (1992)
26762,97044,Aileen Wuornos: The Selling of a Serial Killer (1993)
26763,29904,Barbarian Queen II: The Empress Strikes Back (1990)
26764,13995,Captain America (1990)
26765,11198,City Hunter (Sing si lip yan) (1993)
26766,41678,"Oak, The (Balanta) (1992)"
26767,75145,Citizen Cohn (1992)
26769,186809,Crossing the Bridge (1992)
26770,19143,Diggstown (1992)
26774,27381,Innocent Blood (1992)
26775,45145,Johnny Suede (1991)
26776,11621,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)
26777,47714,"Stolen Children (Ladro di bambini, Il) (1992)"
26778,19087,Ladybugs (1992)
26782,40082,"Mambo Kings, The (1992)"
26784,36288,Night and the City (1992)
26788,38143,"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)"
26791,31962,Shining Through (1992)
26792,22590,Sidekicks (1992)
26793,41777,Tito and Me (Tito i ja) (1992)
26796,48150,"Heart in Winter, A (Un coeur en hiver) (1992)"
26797,41778,Visions of Light: The Art of Cinematography (1992)
26801,40213,Dragon Inn (Sun lung moon hak chan) (1992)
26802,83761,And Life Goes On (a.k.a. Life and Nothing More) (Zendegi va digar hich) (1992)
26803,34683,House of Angels (Änglagård) (1992)
26804,47350,Return to Lonesome Dove (1993)
26806,25684,American Ninja 5 (1993)
26809,5051,"Baby of Mâcon, The (a.k.a. The Baby of Macon) (1993)"
26810,14135,Bad Boy Bubby (1993)
26811,18817,"Bride with White Hair, The (Bai fa mo nu zhuan) (1993)"
26812,27678,Barbarians at the Gate (1993)
26813,83599,Calendar (1993)
26814,16437,Cyborg 2: Glass Shadow (1993)
26815,251732,Deadly Advice(1994)
26818,17811,"Legend II, The (Fong Sai Yuk juk jaap) (1993)"
26819,12088,Fortress (1992)
26822,96712,"Puppetmaster, The (Xi meng ren sheng) (1993)"
26825,48706,Josh and S.A.M. (1993)
26826,47105,Latcho Drom (1993)
26827,30366,Leningrad Cowboys Meet Moses (1994)
26828,19371,Mr. Nanny (1993)
26831,41661,"Night We Never Met, The (1993)"
26834,35610,Philadelphia Experiment II (1993)
26835,67595,"Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom, The (1993)"
26838,12664,"Snapper, The (1993)"
26840,7500,Sonatine (Sonachine) (1993)
26841,20339,Splitting Heirs (1993)
26842,11143,Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng) (1993)
26843,5187,Three of Hearts (1993)
26849,13519,"Stand, The (1994)"
26850,32764,71 Fragments of a Chronology of Chance (71 Fragmente einer Chronologie des Zufalls) (1994)
26851,26877,Naked Killer (Chik loh go yeung) (1992)
26853,59051,"Dark Angel: Ascent, The (1994)"
26854,18998,"Darkman II: Return of Durant, The (1995)"
26856,18392,Embrace of the Vampire (1995)
26858,8983,Felidae (1994)
26860,41578,Floundering (1994)
26861,17796,Freaked (1993)
26863,63097,Golden Gate (1994)
26865,17809,Fist of Legend (Jing wu ying xiong) (1994)
26868,271304,Lucky Break (a.k.a. Paperback Romance) (1994)
26869,18837,Macross Plus (1994)
26870,11067,Major League II (1994)
26871,10486,My Father the Hero (1994)
26873,58416,"Take Care of Your Scarf, Tatiana (Pidä huivista kiinni, Tatjana) (1994)"
26874,35977,Pumpkinhead II: Blood Wings (1994)
26875,19223,"Pure Formality, A (Pura formalità, Una) (1994)"
26880,54804,Staggered (1994)
26886,18674,"Defender, The (a.k.a. Bodyguard from Beijing, The) (Zhong Nan Hai bao biao) (1994)"
26887,152426,"Langoliers, The (1995)"
26889,57221,Blood & Donuts (1995)
26898,26830,"Five, The (Gonin) (1995)"
26900,51038,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)"
26901,30718,Last of the Dogmen (1995)
26903,37797,Whisper of the Heart (Mimi wo sumaseba) (1995)
26908,37062,"Passion of Darkly Noon, The (1995)"
26911,18665,Meltdown (Shu dan long wei) (1995)
26913,12613,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994)
26914,21846,Trinity and Beyond (1995)
26915,16233,Tromeo and Juliet (1996)
26925,13063,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996)
26928,37563,"Summer's Tale, A (Conte d'été) (1996)"
26933,63054,Fetishes (1996)
26934,41343,God of Cookery (Sik san) (1996)
26937,27318,Jack Frost (1997)
26938,16003,"Hunters, The (Jägarna) (1996)"
26939,8214,Drifting Clouds (Kauas pilvet karkaavat) (1996)
26940,30330,"Late Shift, The (1996)"
26941,29927,"Pretty Village, Pretty Flame (Lepa sela lepo gore) (1996)"
26944,48709,My Man (Mon homme) (1996)
26945,37431,No Way Back (1995)
26946,100167,No Way Home (1996)
26947,2061,Pusher (1996)
26948,11210,Robinson Crusoe (Daniel Defoe's Robinson Crusoe) (1997)
26949,148478,Freakin' Beautiful World (Sairaan kaunis maailma) (1997)
26950,27994,Sgt. Kabukiman N.Y.P.D. (1991)
26954,2460,Earth (Tierra) (1996)
26958,12254,Emma (1996)
26962,55902,American Perfekt (1997)
26964,74097,Bikini Summer III - South Beach Heat (1997)
26965,16992,"Boxer, The (1997)"
26966,9956,"Brave, The (1997)"
26968,36702,Cremaster 5 (1997)
26969,134458,Executive Target (1997)
26970,26124,Face (1997)
26973,9092,Snow White: A Tale of Terror (1997)
26974,18415,Gummo (1997)
26975,17629,Commander Hamilton (Hamilton) (1998)
26976,116008,Chicago Cab (a.k.a. Hellcab) (1998)
26978,37517,Kiss or Kill (1997)
26980,37673,Destiny (Al-massir) (1997)
26981,26103,Mean Guns (1997)
26982,44641,Men with Guns (1997)
26985,8765,Nirvana (1997)
26989,9845,Dance with the Devil (Perdita Durango) (1997)
26990,26644,Photographing Fairies (1997)
26991,36221,Postman Blues (1997)
26992,26215,Quicksilver Highway (1997)
26994,64559,"Swindle, The (Rien ne va plus) (1997)"
26996,28123,Safe House (1998)
26998,35638,"Sick: The Life & Death of Bob Flanagan, Supermasochist (1997)"
26999,9732,"Lion King II: Simba's Pride, The (1998)"
27001,86913,Wishful Thinking (1997)
27002,30983,From the Earth to the Moon (1998)
27003,5470,Beowulf (1999)
27004,10213,From Dusk Till Dawn 3: The Hangman's Daughter (1999)
27005,19846,"Interview, The (1998)"
27006,50008,RKO 281 (1999)
27008,12095,From Dusk Till Dawn 2: Texas Blood Money (1999) 
27009,1283,"Torrente, el brazo tonto de la ley (1998)"
27015,95136,"Bruno (Dress Code, The) (2000)"
27016,44625,"Curve, The (Dead Man's Curve) (1998)"
27018,36282,Fudoh: The New Generation (Gokudô sengokushi: Fudô) (1996)
27020,14533,Gia (1998)
27022,9812,Thursday (1998)
27027,41992,Sophie's World (Sofies verden) (1999)
27031,88421,Wavelength (1967)
27032,8697,Who Am I? (Wo shi shei) (1998)
27033,22140,"Kingdom II, The (Riget II) (1997)"
27036,7096,Merlin (1998)
27040,21039,Rogue Trader (1999)
27044,19850,Breast Men (1997)
27046,17263,"Murder of Crows, A (1998)"
27049,15738,Storm of the Century (1999)
27050,344,Bang Boom Bang - Ein todsicheres Ding (1999)
27064,15805,Batman & Mr. Freeze: Subzero (1998)
27067,14439,"Pentagon Wars, The (1998)"
27070,41227,"Place Called Chiapas, A (1998)"
27073,13428,Two Hands (1999)
27074,27260,Brave New World (1998)
27075,11508,Addams Family Reunion (1998)
27077,67899,Thick as Thieves (1999)
27078,36105,Set Me Free (Emporte-moi) (1999)
27081,47186,Claire Dolan (1998)
27087,50173,The Sinners of Hell (1960)
27092,57644,Smashing Pumpkins: Vieuphoria (1994)
27093,46817,"Class Trip, The (La classe de neige) (1998)"
27094,45935,Flowers of Shanghai (Hai shang hua) (1998)
27095,47060,"Hole, The (Dong) (1998)"
27096,84002,Of Freaks and Men (Pro urodov i lyudey) (1998)
27103,9943,"Strange Behaviour of Sexually Mature City Slickers at Mating Season, The (Das merkwürdige Verhalten geschlechtsreifer Großstädter zur Paarungszeit) (1998)"
